tipo,titulo,fecha,id,genero
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Sherlock Holmes Baffled,1900-5,tt0291476,Mystery
short,Adventures of Sherlock Holmes,1905-10,tt0000501,Mystery
short,Alchimiste Parafaragaramus ou La cornue infernale,0-0,tt0216016,Mystery
short,Un rivale di Sherlock Holmes,1907-None,tt1573232,Mystery
short,Sherlock Holmes i Livsfare,1908-11,tt0000758,Mystery
short,Os Estranguladores,1908-8,tt0196540,Mystery
short,Sherlock Holmes in the Great Murder Mystery,1908-11,tt0299137,Mystery
short,L'empreinte ou La main rouge,1908-11,tt0424067,Mystery
short,La légende du fantôme,1908-5,tt0449307,Mystery
short,Sherlock Holmes III,1909-1,tt0000760,Mystery
short,Sherlock Holmes IV,1909-4,tt0001036,Mystery
short,Den graa dame,1909-8,tt0000883,Mystery
short,The Hindoo Dagger,1909-2,tt0000896,Mystery
short,Nas Entranhas do Morro do Castelo,1909-3,tt0196781,Mystery
short,The Mystery of Edwin Drood,1909-2,tt0300228,Mystery
short,Le puits et le pendule,0-0,tt0463677,Mystery
short,Le mystère du château des roches noires,0-0,tt0463619,Mystery
short,The Diamond Necklace,1909-9,tt1542751,Mystery
short,Droske 519,1909-4,tt2355126,Mystery
short,Museumsmysteriet,1909-None,tt3126144,Mystery
short,Le dernier triomphe de Sherlock Holmes,0-0,tt4212176,Mystery
short,The Monogrammed Cigarette,1910-10,tt0234264,Mystery
short,The Case of the Missing Heir,1910-11,tt1468131,Mystery
short,The Suit Case Mystery,1910-3,tt1502959,Mystery
short,A Case of Identity,1910-4,tt1525314,Mystery
short,Who Killed John Dare?,1910-8,tt2260620,Mystery
short,Solving the Bond Theft,1910-10,tt2288274,Mystery
short,Sangerindens Diamanter,1910-1,tt2409334,Mystery
short,Sherlock Holmes i Bondefangerklør,1910-None,tt2436908,Mystery
short,Le secret de l'X mystérieux,0-0,tt5148974,Mystery
short,The Woman Who Dared,1911-2,tt0235062,Mystery
short,"En sann historia från Fläsian eller Gubben X, kikaren och albusken",0-0,tt0235743,Mystery
short,The Court's Decree,1911-7,tt0409846,Mystery
short,Den forklædte barnepige,1911-1,tt1198546,Mystery
short,Le détective Gallows contre la bande de trois X,1911-7,tt2028513,Mystery
short,Den sorte hætte,1911-None,tt2354216,Mystery
short,Falsche Rembrandts,1911-1,tt5364288,Mystery
short,Arsène Lupins Tod,1911-3,tt8614546,Mystery
short,At the Point of the Sword,1912-2,tt0002038,Mystery
short,The Woman in White,1912-10,tt0184032,Mystery
short,Le mort vivant,1912-2,tt0208310,Mystery
short,L'oubliette,1912-10,tt0208337,Mystery
short,On the Pupil of His Eye,1912-7,tt0222246,Mystery
short,The Mystery of Grandfather's Clock,1912-11,tt0234294,Mystery
short,The Woman in White,1912-10,tt0274221,Mystery
short,The Miracle,1912-12,tt0296756,Mystery
short,The Clue in the Dust,1912-12,tt0338867,Mystery
short,The Guest at the Parsonage,1912-9,tt0369502,Mystery
short,The Clue,1912-4,tt0403947,Mystery
short,The Twelfth Juror,1912-1,tt0414621,Mystery
short,Pauvre Pierrot,1892-10,tt0000003,Romance
short,Miss Jerry,1894-10,tt0000009,Romance
short,The Kiss,1896-4,tt0139738,Romance
short,La nourrice et le soldat amoureux,0-0,tt0452348,Romance
short,Something Good - Negro Kiss,1898-None,tt0230802,Romance
short,The Startled Lover,1898-7,tt0237775,Romance
short,The Fat Man and the Treacherous Springboard,1898-9,tt0239385,Romance
short,Cendrillon,1899-10,tt0000230,Romance
short,The Kiss in the Tunnel,1899-11,tt0000248,Romance
short,La belle et la bête,0-0,tt0000225,Romance
short,The Startled Lover,1899-4,tt0243579,Romance
short,The Kiss in the Tunnel,0-0,tt0257839,Romance
short,The Kiss,0-0,tt0285265,Romance
short,Old Maids with Young Hearts,0-0,tt11335700,Romance
short,The Artist and the Flower Girl,1901-None,tt0000220,Romance
short,The Magic Sword,1901-None,tt0000363,Romance
short,Love by the Light of the Moon,1901-3,tt0348668,Romance
short,The Messenger Boy's Mistake,1903-10,tt0000452,Romance
short,A Romance of the Rail,1903-10,tt0136497,Romance
short,Beauty and the Beast,1903-5,tt0278342,Romance
short,Be Good,1903-5,tt0445210,Romance
short,The Squire and the Maid,1903-1,tt0451924,Romance
short,"He Loves Me, He Loves Me Not",1903-8,tt0474709,Romance
short,The Girl at the Window,1903-8,tt0474695,Romance
short,The Widow,1903-8,tt0476907,Romance
short,Lovers' Quarrel,1904-3,tt1087606,Romance
short,Won by Strategy,1904-10,tt1990394,Romance
short,"Raffles, the Amateur Cracksman",1905-9,tt0000528,Romance
short,The Seven Ages,1905-2,tt0228839,Romance
short,Beauty and the Beast,1905-11,tt0241232,Romance
short,Otello,1906-10,tt0000609,Romance
short,Kathleen Mavourneen,1906-8,tt0000557,Romance
short,L'antre de la sorcière,1906-12,tt0449181,Romance
short,The Rivals,1906-2,tt0475141,Romance
short,Cupid and the Widow,1906-4,tt2018056,Romance
short,Hævnet,1907-1,tt0000556,Romance
short,Othello,1907-None,tt0000610,Romance
short,Kameliadamen,1907-10,tt0000583,Romance
short,L'éclipse du soleil en pleine lune,1907-None,tt0215737,Romance
short,The Girl from Montana,1907-3,tt0233797,Romance
short,La légende de Polichinelle,1907-6,tt0249691,Romance
short,An Arcadian Elopement,1907-9,tt0462754,Romance
short,The Artist's Model,1907-4,tt2011274,Romance
short,The Nun,1907-2,tt2017616,Romance
short,Love Will Find a Way,1907-11,tt2087860,Romance
short,Feens Rose,1907-None,tt3125484,Romance
short,Der Bettelstudent,1907-11,tt3848936,Romance
short,The Taming of the Shrew,1908-11,tt0000770,Romance
short,"Ingomar, the Barbarian",1908-10,tt0000706,Romance
short,Antony and Cleopatra,1908-11,tt0000634,Romance
short,Pauvre Pierrot,1892-10,tt0000003,Romance
short,Miss Jerry,1894-10,tt0000009,Romance
short,The Kiss,1896-4,tt0139738,Romance
short,La nourrice et le soldat amoureux,0-0,tt0452348,Romance
